duration,follows_50/50,follows_ball_recovery,follows_block,follows_clearance,follows_dispossessed,follows_dribble,follows_duel,follows_error,follows_goalkeeper,follows_interception,follows_miscontrol,follows_pass,pass_aerial_won,pass_angle,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_height_name,pass_length,pass_switch,pass_through_ball,play_pattern_name,shot_aerial_won,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_technique_name,under_pressure,goal,distance,angle,build_up_duration,direct_free_kick,shot_cone,num_players_in_shot_cone,distance_to_nearest_opponent,pass_angle_na,pass_length_na,distance_to_nearest_opponent_na
1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5167948,foot,1,0,0,High Pass,37.054016,0,0,From Throw In,0,foot,1,0,0,Volley,0,0,13.0,0.0,4.905,0,52.0,1,4.47213595499958,False,False,False
1.4241,0,0,0,0,0,0,1,0,0,0,0,0,0,0.61072594,foot,0,0,0,High Pass,48.82622,0,0,From Free Kick,1,head,0,0,0,Normal,0,0,15.620499351813308,0.6947382761967033,3.4757,0,48.0,0,9.433981132056603,False,False,False
1.160571,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0172377,foot,0,0,0,Ground Pass,8.062258,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,32.0624390837628,0.06241880999595735,14.392634999999999,0,128.0,1,7.211102550927978,False,False,False
1.7564,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3561945,foot,0,0,0,Ground Pass,11.313708,0,0,From Corner,0,foot,0,0,0,Normal,0,0,22.02271554554524,0.8818719385800352,3.0671,0,56.0,0,10.295630140987,False,False,False
0.877182,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0209431999999998,foot,1,0,0,High Pass,36.359318,0,0,From Free Kick,1,head,0,0,0,Normal,0,0,9.219544457292887,0.21866894587394195,2.4995,0,36.0,0,2.23606797749979,False,False,False
2.331177,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1071488,foot,0,0,0,Ground Pass,15.652476,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,38.27531841800928,0.34653886443394183,1.589969,0,144.0,2,10.295630140987,False,False,False
0.41596700000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7975951000000001,foot,1,0,0,Ground Pass,13.341664000000002,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,6.324555320336759,0.3217505543966422,13.581505,0,24.0,0,12.083045973594572,False,False,False
1.1540000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5490606000000002,foot,0,0,0,High Pass,46.010868,1,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.213203435596427,0.7853981633974483,1.993,0,60.0,0,7.615773105863909,False,False,False
1.5219999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18697926,foot,0,0,0,Low Pass,37.65634,0,0,From Goal Kick,0,foot,0,0,0,Lob,0,0,21.095023109728988,0.09495170634275632,7.020999999999999,0,84.0,0,20.808652046684813,False,False,False
0.2391,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0344439,foot,0,0,0,Ground Pass,6.708203999999999,0,0,From Counter,0,foot,0,0,0,Normal,0,0,15.132745950421556,0.13255153229667402,56.393629000000004,0,60.0,0,6.324555320336759,False,False,False
0.2414,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7266424,foot,0,0,0,Ground Pass,24.083189,0,1,Regular Play,0,foot,0,1,0,Normal,0,0,13.152946437965905,0.15264932839526515,8.374737999999999,0,52.0,0,23.323807579381203,False,False,False
1.451247,0,0,0,0,0,0,0,0,0,0,0,1,0,2.896614,head,0,1,0,Low Pass,12.369317,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,21.2602916254693,0.7188299996216245,7.692138999999999,0,64.0,2,6.324555320336759,False,False,False
2.079223,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5951817,foot,1,0,0,High Pass,41.012190000000004,1,0,From Throw In,1,head,0,0,0,Normal,0,0,9.899494936611665,0.7853981633974483,6.365927,0,28.0,0,3.605551275463989,False,False,False
1.565038,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1383885,foot,0,0,0,Ground Pass,14.317821499999999,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,8.0,0.0,13.989999,0,32.0,0,3.605551275463989,False,False,False
0.503369,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6635526000000003,foot,0,0,0,High Pass,43.185646000000006,1,0,From Corner,0,head,0,0,0,Normal,0,1,5.656854249492381,0.7853981633974483,2.2016999999999998,0,16.0,1,3.0,False,False,False
1.025583,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07776494,foot,0,0,0,High Pass,77.23340999999999,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,22.67156809750927,0.8478169733934057,8.734752,0,60.0,1,23.345235059857504,False,False,False
1.6669999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9025069,foot,0,0,0,High Pass,24.207438,0,0,Regular Play,0,head,0,0,0,Normal,0,0,12.649110640673518,0.3217505543966422,19.609,0,48.0,0,16.76305461424021,False,False,False
0.114,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4636476,foot,0,0,0,High Pass,35.77709,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,19.4164878389476,0.6022873461349642,2.046,0,64.0,0,101.24228365658294,False,False,True
0.541,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2837941,foot,0,0,0,Ground Pass,25.0,0,0,From Counter,0,foot,0,0,0,Normal,0,0,25.612496949731394,0.8960553845713439,19.95,0,64.0,0,15.0,False,False,False
1.175,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04874185,foot,0,0,0,Ground Pass,41.04875,0,1,Regular Play,0,foot,0,1,0,Normal,0,1,12.529964086141668,0.49934672168013006,3.8610000000000007,0,44.0,0,15.297058540778355,False,False,False
1.196,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1824776000000001,foot,0,0,0,Ground Pass,23.769728,0,0,From Free Kick,0,foot,0,0,0,Normal,0,0,30.0,0.0,2.6770000000000005,0,120.0,1,8.94427190999916,False,False,False
0.6729999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9151007,foot,0,0,0,Ground Pass,16.401220000000002,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,11.661903789690601,0.5404195002705842,13.006,0,40.0,0,5.830951894845301,False,False,False
1.209,0,0,0,0,0,0,0,0,0,0,0,1,0,0.031239833999999998,foot,0,0,0,Ground Pass,32.01562,0,0,Regular Play,0,foot,0,1,0,Normal,0,0,10.770329614269007,1.1902899496825317,1.4289999999999998,0,16.0,0,13.892443989449804,False,False,False
0.1857,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98279375,foot,0,0,0,Ground Pass,10.816654,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,18.35755975068582,0.5123894603107377,3.5753,0,64.0,0,11.313708498984761,False,False,False
2.182418,0,0,0,0,0,0,0,0,0,0,0,1,0,1.815775,foot,0,0,0,Ground Pass,4.1231055,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,21.02379604162864,0.4423742229767449,19.622895999999997,0,76.0,1,6.324555320336759,False,False,False
0.591554,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5707964,foot,0,0,0,Ground Pass,14.0,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,15.132745950421556,0.13255153229667402,19.198253,0,60.0,1,5.0990195135927845,False,False,False
1.718932,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8753407,foot,0,0,0,Ground Pass,11.401753999999999,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,26.419689627245813,0.5144513130590277,10.357395,0,92.0,1,11.180339887498949,False,False,False
2.033973,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2490457,foot,0,0,0,Ground Pass,22.135944,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,26.476404589747453,0.18998828791871572,4.084331000000001,0,104.0,1,10.198039027185569,False,False,False
0.632831,0,0,0,0,0,0,0,0,0,0,0,1,0,1.670465,foot,0,1,0,Ground Pass,20.09975,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,7.280109889280518,0.27829965900511133,5.331543,0,28.0,1,10.816653826391969,False,False,False
0.43660600000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,1.815775,foot,0,0,0,Ground Pass,12.369317,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,17.08800749063506,0.3587706702705722,17.567104999999998,0,64.0,0,9.055385138137417,False,False,False
0.17800000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1.670465,foot,1,0,0,Ground Pass,10.049875,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,5.0,0.9272952180016122,17.686,0,12.0,1,10.44030650891055,False,False,False
0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4056476,foot,0,0,0,Ground Pass,18.248287,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,24.73863375370596,0.24497866312686414,2.933,0,96.0,1,12.083045973594572,False,False,False
0.942544,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7405746,foot,1,0,0,High Pass,35.510563,0,0,From Throw In,1,head,0,0,0,Normal,0,0,10.63014581273465,0.851966327173272,10.443265,0,28.0,0,6.324555320336759,False,False,False
0.759474,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6845883000000001,foot,0,0,0,High Pass,35.22783,0,0,From Corner,0,head,0,0,0,Normal,0,0,5.656854249492381,0.7853981633974483,1.593,0,16.0,1,3.0,False,False,False
1.715093,0,0,0,0,0,0,0,0,0,0,0,1,0,0.71090937,foot,0,0,0,High Pass,47.507893,0,0,From Free Kick,0,foot,1,0,0,Volley,0,0,10.63014581273465,0.7188299996216245,2.8228009999999997,0,32.0,0,5.385164807134504,False,False,False
0.9520000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,2.896614,foot,0,0,0,Ground Pass,4.1231055,0,0,From Goal Kick,0,foot,1,0,0,Normal,0,0,11.180339887498949,1.1071487177940904,12.971855,0,20.0,1,5.0,False,False,False
1.120363,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7440419999999999,foot,0,0,0,High Pass,40.60788,1,0,From Corner,0,foot,0,0,0,Half Volley,0,0,5.0,0.0,2.693048,0,20.0,0,3.605551275463989,False,False,False
0.835983,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0702849999999997,foot,0,0,0,Ground Pass,14.035668,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,27.459060435491963,0.18311081726248413,8.691,0,108.0,0,8.94427190999916,False,False,False
0.509814,0,0,0,0,0,0,0,0,0,0,0,1,0,0.043450895999999996,foot,0,0,0,Ground Pass,23.021729,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,17.69180601295413,0.7454194762741583,2.1324,0,52.0,0,8.246211251235321,False,False,False
1.429,0,0,0,0,0,0,0,0,0,0,0,1,0,0.84089667,foot,0,0,0,Ground Pass,25.495098000000002,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,30.528675044947494,0.5516549825285469,1.8057,0,104.0,1,18.0,False,False,False
0.6288819999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.348771,foot,0,0,0,High Pass,23.409399,0,0,From Counter,0,foot,0,0,0,Volley,0,0,15.620499351813308,0.8760580505981934,1.835836,0,40.0,0,8.54400374531753,False,False,False
0.7084,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1794856,foot,0,0,0,Ground Pass,40.22437,0,0,From Corner,0,foot,0,0,0,Normal,0,0,22.47220505424423,0.36397895650964407,23.619058000000003,0,84.0,1,8.0,False,False,False
0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8652281999999999,foot,0,0,0,Low Pass,35.468296,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,15.556349186104045,0.7853981633974483,4.547,0,44.0,0,9.899494936611665,False,False,False
0.3666,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7681918999999997,foot,0,0,0,Ground Pass,10.198039,0,0,From Counter,0,foot,0,0,0,Normal,0,0,10.44030650891055,0.2914567944778671,11.747339,0,40.0,1,8.06225774829855,False,False,False
1.7312,0,0,0,0,0,1,0,0,0,0,0,0,0,1.19029,foot,0,0,0,Low Pass,21.540658999999998,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,26.832815729997478,0.4636476090008061,34.847010999999995,0,96.0,1,10.770329614269007,False,False,False
1.4247940000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8925468999999997,foot,1,0,0,High Pass,25.298222,0,0,From Throw In,0,foot,0,0,0,Overhead Kick,0,0,19.235384061671343,0.48689923181126904,4.330407,0,68.0,1,8.54400374531753,False,False,False
1.370925,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8329813,other,0,0,0,Low Pass,14.866069,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.202941017470888,0.628796286415433,1.1557000000000002,0,88.0,0,5.0990195135927845,False,False,False
0.9317610000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8550527,foot,0,0,0,High Pass,30.479502,0,0,From Corner,0,head,0,0,0,Normal,0,0,7.0710678118654755,0.1418970546041639,4.500983,0,28.0,0,4.0,False,False,False
0.407916,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8736811999999998,foot,1,0,0,Ground Pass,16.763054,0,0,From Counter,0,foot,1,0,0,Normal,0,0,18.439088914585774,0.21866894587394195,9.077939,0,72.0,0,12.806248474865697,False,False,False
1.91252,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0191413,foot,0,0,0,High Pass,30.528675,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,31.04834939252005,0.26060239174734096,1.769887,0,120.0,1,13.45362404707371,False,False,False
0.3316,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8622531000000002,foot,1,1,0,Ground Pass,20.880613,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,8.0,0.0,47.54123900000001,0,32.0,0,10.770329614269007,False,False,False
2.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03844259,foot,0,0,0,Ground Pass,26.019223999999998,0,1,Regular Play,0,foot,1,1,0,Normal,0,1,15.811388300841896,0.3217505543966422,16.862000000000002,0,60.0,0,11.180339887498949,False,False,False
0.5131,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4056476,foot,1,0,0,High Pass,36.496574,0,0,From Counter,0,head,0,0,0,Normal,0,0,10.770329614269007,0.3805063771123649,12.3483,0,40.0,0,3.0,False,False,False
1.435466,0,0,0,0,0,0,0,0,0,0,0,1,0,1.076855,foot,0,0,0,Ground Pass,14.764823000000002,0,0,Regular Play,0,head,0,0,0,Normal,0,0,23.08679276123039,0.08673833867598511,3.4556199999999997,0,92.0,1,5.385164807134504,False,False,False
0.3098,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5182133,foot,1,0,0,High Pass,38.052597,0,0,Regular Play,0,head,0,0,0,Normal,0,0,7.211102550927978,0.982793723247329,10.757931,0,16.0,0,7.810249675906654,False,False,False
0.564466,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5083776000000002,foot,1,0,0,High Pass,32.06244,0,0,Regular Play,0,head,0,0,0,Normal,0,0,6.4031242374328485,0.6747409422235527,10.503264999999999,0,20.0,0,3.1622776601683795,False,False,False
1.120252,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1760051999999999,foot,1,0,0,High Pass,39.0,0,0,Regular Play,1,head,0,0,0,Normal,0,1,6.082762530298219,0.16514867741462683,10.313317000000001,0,24.0,0,4.0,False,False,False
0.298143,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27094686,foot,0,0,0,Ground Pass,18.681541,0,1,From Throw In,0,foot,0,1,0,Normal,0,0,10.0,0.6435011087932844,20.309352,0,32.0,0,7.0710678118654755,False,False,False
1.1905,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3667784,foot,1,0,0,High Pass,29.614185,0,0,From Throw In,1,head,0,0,0,Normal,0,0,8.246211251235321,0.24497866312686414,8.043761,0,32.0,0,8.06225774829855,False,False,False
0.431019,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8643854,foot,0,0,0,High Pass,44.922153,1,0,From Corner,1,head,0,0,0,Normal,0,0,14.0,0.0,1.9344999999999999,0,56.0,1,8.06225774829855,False,False,False
1.014527,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8622531000000002,head,0,0,0,Low Pass,10.440307,0,0,From Corner,0,foot,0,0,0,Overhead Kick,0,1,9.486832980505138,0.3217505543966422,2.7020109999999997,0,36.0,0,5.0,False,False,False
0.3597,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12010874,foot,0,0,0,High Pass,58.420887,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,16.1245154965971,1.0516502125483738,14.142588,0,32.0,0,10.816653826391969,False,False,False
1.064784,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43662715,head,0,0,0,High Pass,16.552946,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,15.0,0.6435011087932844,14.450126,0,48.0,0,5.0990195135927845,False,False,False
1.144609,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9652516999999999,foot,0,0,0,High Pass,31.622776,0,0,Regular Play,0,foot,0,1,0,Normal,0,0,8.246211251235321,1.3258176636680326,16.851795,0,8.0,0,10.295630140987,False,False,False
1.3894,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4468544,foot,0,0,0,Ground Pass,7.81025,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,24.596747752497688,0.4636476090008061,2.8012999999999995,0,88.0,1,12.36931687685298,False,False,False
1.363389,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45471928,foot,0,0,0,High Pass,50.08992,0,0,From Throw In,0,foot,0,1,0,Normal,0,0,9.486832980505138,1.2490457723982544,11.520778,0,12.0,0,9.486832980505138,False,False,False
1.545013,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4000611,foot,0,0,0,Ground Pass,29.427877000000002,0,0,From Corner,0,foot,0,0,0,Normal,0,0,32.0,0.0,3.6814550000000006,0,128.0,1,12.649110640673518,False,False,False
1.173,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7483925,foot,0,0,0,Low Pass,39.623226,0,0,From Corner,0,head,0,0,0,Normal,0,0,7.0710678118654755,0.1418970546041639,1.44,0,28.0,0,5.0,False,False,False
0.888473,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15264933,foot,0,0,0,Ground Pass,13.152946,0,0,From Corner,0,foot,0,0,0,Normal,0,0,16.55294535724685,0.43662715981354133,5.5523,0,60.0,0,8.06225774829855,False,False,False
1.0384,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1415927000000003,foot,0,0,0,Ground Pass,9.0,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,25.612496949731394,0.6747409422235527,5.677239,0,80.0,2,11.704699910719626,False,False,False
0.52556,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35877067,foot,0,0,0,Ground Pass,8.5440035,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,28.792360097775937,0.3547056520109403,2.9397,0,108.0,0,10.295630140987,False,False,False
0.3125,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7419473000000001,foot,0,0,0,Low Pass,16.27882,0,0,From Counter,0,foot,0,0,0,Normal,0,0,21.02379604162864,0.4423742229767449,4.0626,0,76.0,1,8.06225774829855,False,False,False
1.359776,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6086893,foot,0,0,0,High Pass,40.22437,0,0,Regular Play,0,foot,0,0,0,Volley,0,1,14.212670403551895,0.6857295109062863,7.883177,0,44.0,0,22.02271554554524,False,False,False
1.580553,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2455373,foot,0,0,0,Ground Pass,6.403124299999999,0,0,Regular Play,0,foot,1,0,0,Normal,0,1,20.808652046684813,0.9561333748727311,7.104032,0,48.0,0,5.385164807134504,False,False,False
1.0270000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0.18534794,foot,0,0,0,High Pass,65.11528,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,18.439088914585774,0.7086262721276703,13.689,0,56.0,0,9.219544457292887,False,False,False
0.792,0,0,0,0,0,0,0,0,0,0,0,1,0,0.97658265,foot,1,0,0,High Pass,44.65423,0,0,From Free Kick,0,head,0,0,0,Normal,0,1,8.06225774829855,0.12435499454676144,2.0230000000000006,0,32.0,0,3.0,False,False,False
1.4969999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35877067,foot,0,0,0,Ground Pass,8.5440035,0,0,From Throw In,0,foot,0,0,0,Normal,0,0,28.653097563788805,0.5104883219167758,13.495000000000001,0,100.0,0,6.082762530298219,False,False,False
0.2354,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4056476,foot,0,0,0,Ground Pass,18.248287,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,22.0,0.0,21.346218999999998,0,88.0,0,10.44030650891055,False,False,False
1.5488,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4980915,foot,0,0,0,Ground Pass,10.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,28.861739379323623,0.24497866312686414,12.444965999999999,0,112.0,1,9.848857801796104,False,False,False
1.7291439999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6779451,foot,0,0,0,Ground Pass,11.18034,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,23.853720883753127,0.5763752205911837,15.45304,0,80.0,1,8.94427190999916,False,False,False
1.036659,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5019399,foot,1,0,0,High Pass,29.068884000000004,0,0,From Throw In,0,foot,1,0,0,Volley,0,0,15.0,0.6435011087932844,5.903656,0,48.0,0,5.830951894845301,False,False,False
1.497929,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0647378,foot,1,1,0,Ground Pass,14.764823000000002,0,0,Regular Play,0,foot,0,0,0,Backheel,0,0,11.40175425099138,0.2662520491509253,23.102808999999997,0,44.0,0,3.1622776601683795,False,False,False
0.560066,0,0,0,0,0,0,0,0,0,0,0,1,0,2.340811,foot,0,0,0,High Pass,45.96738,0,0,From Corner,0,foot,0,0,0,Normal,0,0,28.160255680657446,0.10673567264913564,2.767075,0,112.0,1,11.40175425099138,False,False,False
0.92,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0175020000000001,foot,0,0,0,Ground Pass,39.962482,0,0,From Throw In,0,foot,0,0,0,Normal,1,0,25.495097567963924,0.8408966686431651,25.506,0,68.0,0,15.652475842498529,False,False,False
1.103,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4410938,foot,1,0,0,High Pass,23.194826000000003,0,0,Regular Play,0,head,0,0,1,Normal,0,0,5.0,0.6435011087932844,2.7040000000000006,0,16.0,1,8.246211251235321,False,False,False
0.47942799999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9100888999999999,foot,1,1,0,Ground Pass,18.027756,0,0,From Throw In,0,head,0,0,0,Normal,0,0,9.0,0.0,33.867149000000005,0,36.0,0,4.47213595499958,False,False,False
0.7431,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3854483,foot,0,0,0,Ground Pass,16.27882,0,0,Regular Play,0,foot,0,0,0,Normal,1,0,31.016124838541646,0.03224688243525392,1.157117,0,124.0,1,8.48528137423857,False,False,False
0.2003,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3561945,foot,0,0,0,Ground Pass,7.0710679999999995,0,0,From Goal Kick,0,foot,1,0,0,Normal,0,0,23.345235059857504,0.17219081452293902,24.052861,0,92.0,1,4.242640687119285,False,False,False
0.4216,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23783593,foot,0,0,0,High Pass,67.911705,0,0,From Free Kick,0,foot,0,1,0,Normal,0,0,18.027756377319946,0.982793723247329,4.82483,0,40.0,0,17.204650534085253,False,False,False
0.6934,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35299040000000004,foot,0,0,0,High Pass,60.745369999999994,0,0,Regular Play,0,foot,0,1,0,Normal,1,0,16.401219466856727,0.9151007005533605,4.004601999999998,0,40.0,0,101.24228365658294,False,False,True
1.1549209999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19739556,head,0,0,0,Low Pass,5.0990195,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,12.041594578792296,0.08314123188844122,2.8710000000000004,0,48.0,1,3.1622776601683795,False,False,False
0.215,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18311082,foot,0,0,0,Ground Pass,27.459059999999997,0,0,From Throw In,0,foot,0,1,0,Normal,0,0,18.027756377319946,0.3392926144540447,24.821,0,68.0,0,16.1245154965971,False,False,False
1.4040000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0427219,head,0,0,0,High Pass,13.892444,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.294688127912362,0.1470783553884025,3.3739999999999997,0,108.0,0,8.246211251235321,False,False,False
1.883,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9119903,foot,0,0,0,High Pass,39.20459,0,0,Regular Play,0,foot,1,0,0,Normal,0,0,25.495097567963924,0.44610554894340365,6.127000000000002,0,92.0,0,6.4031242374328485,False,False,False
1.6280000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0.69865984,foot,0,0,0,Ground Pass,32.649654,0,0,From Throw In,0,foot,0,0,0,Lob,0,1,12.529964086141668,0.49934672168013006,8.606,0,44.0,0,17.204650534085253,False,False,False
0.17800000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0.638914,foot,0,0,0,High Pass,43.60046,0,0,From Free Kick,0,head,0,0,0,Normal,0,0,3.1622776601683795,0.3217505543966422,2.096,0,12.0,0,6.4031242374328485,False,False,False
1.141893,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7126933000000002,foot,0,0,0,Ground Pass,7.0710679999999995,0,0,Regular Play,0,foot,0,0,0,Normal,0,1,13.038404810405298,0.07677189126977804,31.235052,0,52.0,1,3.1622776601683795,False,False,False
0.5961,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87605804,foot,0,0,0,Ground Pass,23.43075,0,0,From Corner,0,foot,0,0,0,Normal,1,0,34.0147027033899,0.4241944079037666,10.410211,0,124.0,1,17.4928556845359,False,False,False
0.8356680000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5308176000000002,foot,1,0,0,High Pass,25.019993,0,0,From Throw In,0,foot,0,0,0,Volley,1,1,6.4031242374328485,0.6747409422235527,5.056787,0,20.0,0,5.0,False,False,False
1.535299,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055498507,foot,0,0,0,Ground Pass,18.027756,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,27.073972741361768,0.07393903765794034,3.7126779999999995,0,108.0,1,10.816653826391969,False,False,False
0.665233,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3734008,foot,0,0,0,Low Pass,5.0990195,0,0,From Corner,0,foot,1,0,0,Normal,0,1,5.830951894845301,0.5404195002705842,4.484417,0,20.0,1,2.0,False,False,False
0.9898299999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4801364,foot,1,0,0,Ground Pass,22.090721,0,0,Regular Play,0,foot,0,0,0,Half Volley,0,1,10.295630140987,0.507098504392337,6.073664,0,36.0,0,6.708203932499369,False,False,False
1.366533,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5317241,foot,0,0,0,Ground Pass,19.723083,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,33.83784863137726,0.5961991412974801,0.967247,0,112.0,1,5.830951894845301,False,False,False
1.64757,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,foot,0,0,0,Ground Pass,12.0,0,0,Regular Play,0,foot,0,0,0,Normal,0,0,28.442925306655784,0.1767088560700366,9.868894000000001,0,112.0,1,16.1245154965971,False,False,False
